instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
157,2011-01-07,winter,2011,January,19,no,friday,yes,1,6.5600000000000005,9.85,55.00000000000001,8.959999999999999,3,92,95,2,8.057402,10.44195,49.8696,16.8726,148,1362,1510
158,2011-01-07,winter,2011,January,20,no,friday,yes,1,7.38,10.605,47.0,10.45,1,50,51,2,8.057402,10.44195,49.8696,16.8726,148,1362,1510
159,2011-01-07,winter,2011,January,21,no,friday,yes,1,7.38,9.85,47.0,13.43,0,39,39,2,8.057402,10.44195,49.8696,16.8726,148,1362,1510
160,2011-01-07,winter,2011,January,22,no,friday,yes,2,7.38,9.85,43.0,16.42,2,34,36,2,8.057402,10.44195,49.8696,16.8726,148,1362,1510
161,2011-01-07,winter,2011,January,23,no,friday,yes,2,7.38,9.85,51.0,16.42,1,14,15,2,8.057402,10.44195,49.8696,16.8726,148,1362,1510
162,2011-01-08,winter,2011,January,0,no,saturday,no,2,7.38,9.85,51.0,16.42,1,24,25,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
163,2011-01-08,winter,2011,January,1,no,saturday,no,2,7.38,10.605,55.00000000000001,8.959999999999999,1,15,16,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
164,2011-01-08,winter,2011,January,2,no,saturday,no,2,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
165,2011-01-08,winter,2011,January,3,no,saturday,no,3,7.38,9.85,55.00000000000001,16.42,0,7,7,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
166,2011-01-08,winter,2011,January,4,no,saturday,no,3,7.38,9.85,55.00000000000001,16.42,0,1,1,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
167,2011-01-08,winter,2011,January,5,no,saturday,no,2,6.5600000000000005,8.334999999999999,74.0,16.42,0,5,5,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
168,2011-01-08,winter,2011,January,6,no,saturday,no,2,6.5600000000000005,8.334999999999999,74.0,16.42,0,2,2,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
169,2011-01-08,winter,2011,January,7,no,saturday,no,2,6.5600000000000005,9.09,74.0,10.45,1,8,9,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
170,2011-01-08,winter,2011,January,8,no,saturday,no,3,6.5600000000000005,9.09,93.0,10.45,0,15,15,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
171,2011-01-08,winter,2011,January,9,no,saturday,no,3,6.5600000000000005,9.09,93.0,10.45,0,20,20,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
172,2011-01-08,winter,2011,January,10,no,saturday,no,2,7.38,9.85,80.0,16.42,5,56,61,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
173,2011-01-08,winter,2011,January,11,no,saturday,no,2,8.200000000000001,9.09,69.0,38.81,2,60,62,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
174,2011-01-08,winter,2011,January,12,no,saturday,no,2,8.200000000000001,9.09,59.0,35.82,8,90,98,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
175,2011-01-08,winter,2011,January,13,no,saturday,no,1,8.200000000000001,9.09,44.0,32.84,7,95,102,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
176,2011-01-08,winter,2011,January,14,no,saturday,no,1,8.200000000000001,8.334999999999999,32.0,49.25,12,83,95,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
177,2011-01-08,winter,2011,January,15,no,saturday,no,1,8.200000000000001,8.334999999999999,32.0,44.78,5,69,74,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
178,2011-01-08,winter,2011,January,16,no,saturday,no,1,7.38,6.819999999999999,28.999999999999996,44.78,8,68,76,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
179,2011-01-08,winter,2011,January,17,no,saturday,no,1,6.5600000000000005,6.0600000000000005,37.0,55.22,5,64,69,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
180,2011-01-08,winter,2011,January,18,no,saturday,no,1,5.74,6.0600000000000005,39.0,29.849999999999998,3,52,55,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
181,2011-01-08,winter,2011,January,19,no,saturday,no,1,5.74,6.0600000000000005,36.0,25.369999999999997,4,26,30,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
182,2011-01-08,winter,2011,January,20,no,saturday,no,1,4.92,6.0600000000000005,36.0,25.369999999999997,0,28,28,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
183,2011-01-08,winter,2011,January,21,no,saturday,no,1,4.92,5.305,39.0,35.82,2,35,37,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
184,2011-01-08,winter,2011,January,22,no,saturday,no,1,4.92,5.305,36.0,38.81,1,33,34,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
185,2011-01-08,winter,2011,January,23,no,saturday,no,1,4.1000000000000005,3.0300000000000002,39.0,44.78,0,22,22,2,6.765000000000001,8.1127,53.5833,26.6804,68,891,959
186,2011-01-09,winter,2011,January,0,no,sunday,no,1,4.1000000000000005,3.7900000000000005,42.0,38.81,1,24,25,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
187,2011-01-09,winter,2011,January,1,no,sunday,no,1,4.1000000000000005,3.0300000000000002,42.0,46.27,0,12,12,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
188,2011-01-09,winter,2011,January,2,no,sunday,no,1,4.1000000000000005,3.0300000000000002,46.0,46.27,0,11,11,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
189,2011-01-09,winter,2011,January,3,no,sunday,no,1,4.1000000000000005,3.7900000000000005,46.0,41.79,0,4,4,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
190,2011-01-09,winter,2011,January,4,no,sunday,no,1,3.2800000000000002,4.545,53.0,19.400000000000002,0,1,1,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
191,2011-01-09,winter,2011,January,5,no,sunday,no,1,3.2800000000000002,4.545,53.0,19.400000000000002,0,1,1,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
192,2011-01-09,winter,2011,January,6,no,sunday,no,1,4.1000000000000005,4.545,49.0,28.360000000000003,0,1,1,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
193,2011-01-09,winter,2011,January,7,no,sunday,no,1,3.2800000000000002,4.545,53.0,19.400000000000002,1,5,6,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
194,2011-01-09,winter,2011,January,8,no,sunday,no,1,4.1000000000000005,4.545,49.0,28.360000000000003,0,10,10,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
195,2011-01-09,winter,2011,January,9,no,sunday,no,1,4.92,3.7900000000000005,46.0,52.239999999999995,0,19,19,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
196,2011-01-09,winter,2011,January,10,no,sunday,no,1,5.74,5.305,43.0,38.81,0,49,49,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
197,2011-01-09,winter,2011,January,11,no,sunday,no,1,6.5600000000000005,6.0600000000000005,40.0,52.239999999999995,2,47,49,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
198,2011-01-09,winter,2011,January,12,no,sunday,no,1,7.38,6.819999999999999,37.0,44.78,4,79,83,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
199,2011-01-09,winter,2011,January,13,no,sunday,no,1,8.200000000000001,8.334999999999999,34.0,44.78,6,69,75,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
200,2011-01-09,winter,2011,January,14,no,sunday,no,1,9.02,9.09,32.0,46.27,8,64,72,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
201,2011-01-09,winter,2011,January,15,no,sunday,no,1,9.02,9.85,35.0,35.82,5,77,82,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
202,2011-01-09,winter,2011,January,16,no,sunday,no,1,8.200000000000001,8.334999999999999,34.0,44.78,13,79,92,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
203,2011-01-09,winter,2011,January,17,no,sunday,no,1,7.38,7.575,37.0,38.81,3,59,62,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
204,2011-01-09,winter,2011,January,18,no,sunday,no,1,6.5600000000000005,6.819999999999999,40.0,32.84,4,44,48,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
205,2011-01-09,winter,2011,January,19,no,sunday,no,1,6.5600000000000005,6.819999999999999,43.0,32.84,1,40,41,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
206,2011-01-09,winter,2011,January,20,no,sunday,no,1,5.74,6.0600000000000005,46.0,25.369999999999997,0,38,38,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
207,2011-01-09,winter,2011,January,21,no,sunday,no,1,5.74,5.305,46.0,41.79,1,19,20,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
208,2011-01-09,winter,2011,January,22,no,sunday,no,1,5.74,6.0600000000000005,46.0,29.849999999999998,5,10,15,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
209,2011-01-09,winter,2011,January,23,no,sunday,no,1,4.92,6.819999999999999,50.0,19.400000000000002,0,6,6,1,5.671653,5.80875,43.416700000000006,36.195,54,768,822
210,2011-01-10,winter,2011,January,0,no,monday,yes,1,4.92,6.0600000000000005,50.0,28.360000000000003,2,3,5,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
211,2011-01-10,winter,2011,January,1,no,monday,yes,1,4.92,6.0600000000000005,50.0,28.360000000000003,1,0,1,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
212,2011-01-10,winter,2011,January,2,no,monday,yes,1,4.92,6.0600000000000005,50.0,22.39,0,3,3,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
213,2011-01-10,winter,2011,January,3,no,monday,yes,1,4.92,6.0600000000000005,50.0,22.39,0,1,1,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
214,2011-01-10,winter,2011,January,4,no,monday,yes,1,4.1000000000000005,6.0600000000000005,54.0,13.43,1,2,3,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
215,2011-01-10,winter,2011,January,5,no,monday,yes,1,4.1000000000000005,5.305,54.0,25.369999999999997,0,3,3,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
216,2011-01-10,winter,2011,January,6,no,monday,yes,1,4.92,6.0600000000000005,50.0,28.360000000000003,0,31,31,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
217,2011-01-10,winter,2011,January,7,no,monday,yes,1,4.92,6.0600000000000005,50.0,22.39,2,75,77,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
218,2011-01-10,winter,2011,January,8,no,monday,yes,2,4.92,6.0600000000000005,50.0,28.360000000000003,4,184,188,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
219,2011-01-10,winter,2011,January,9,no,monday,yes,2,5.74,6.0600000000000005,50.0,25.369999999999997,2,92,94,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
220,2011-01-10,winter,2011,January,10,no,monday,yes,2,5.74,6.0600000000000005,50.0,29.849999999999998,0,31,31,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
221,2011-01-10,winter,2011,January,11,no,monday,yes,2,6.5600000000000005,6.819999999999999,47.0,28.360000000000003,2,28,30,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
222,2011-01-10,winter,2011,January,12,no,monday,yes,2,8.200000000000001,9.09,40.0,28.360000000000003,5,47,52,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
223,2011-01-10,winter,2011,January,13,no,monday,yes,2,8.200000000000001,9.09,40.0,28.360000000000003,4,50,54,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
224,2011-01-10,winter,2011,January,14,no,monday,yes,2,8.200000000000001,9.85,40.0,22.39,0,47,47,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
225,2011-01-10,winter,2011,January,15,no,monday,yes,2,8.200000000000001,9.85,40.0,22.39,2,43,45,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
226,2011-01-10,winter,2011,January,16,no,monday,yes,1,8.200000000000001,10.605,40.0,13.43,4,70,74,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
227,2011-01-10,winter,2011,January,17,no,monday,yes,1,8.200000000000001,11.365,40.0,10.45,4,174,178,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
228,2011-01-10,winter,2011,January,18,no,monday,yes,1,8.200000000000001,9.85,40.0,22.39,1,154,155,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
229,2011-01-10,winter,2011,January,19,no,monday,yes,1,6.5600000000000005,8.334999999999999,47.0,16.42,3,92,95,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
230,2011-01-10,winter,2011,January,20,no,monday,yes,1,6.5600000000000005,8.334999999999999,50.0,16.42,1,73,74,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
231,2011-01-10,winter,2011,January,21,no,monday,yes,1,5.74,6.819999999999999,59.0,19.400000000000002,1,37,38,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
232,2011-01-10,winter,2011,January,22,no,monday,yes,1,5.74,7.575,59.0,16.42,2,22,24,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
233,2011-01-10,winter,2011,January,23,no,monday,yes,1,5.74,7.575,59.0,16.42,0,18,18,1,6.184153,7.5443999999999996,48.2917,22.3267,41,1280,1321
234,2011-01-11,winter,2011,January,0,no,tuesday,yes,1,5.74,8.334999999999999,59.0,10.45,2,10,12,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
235,2011-01-11,winter,2011,January,1,no,tuesday,yes,1,5.74,7.575,59.0,16.42,0,3,3,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
236,2011-01-11,winter,2011,January,2,no,tuesday,yes,2,6.5600000000000005,7.575,55.00000000000001,19.400000000000002,0,3,3,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
237,2011-01-11,winter,2011,January,5,no,tuesday,yes,2,6.5600000000000005,9.09,55.00000000000001,13.43,0,6,6,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
238,2011-01-11,winter,2011,January,6,no,tuesday,yes,2,6.5600000000000005,9.09,55.00000000000001,13.43,0,27,27,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
239,2011-01-11,winter,2011,January,7,no,tuesday,yes,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
240,2011-01-11,winter,2011,January,8,no,tuesday,yes,2,7.38,10.605,51.0,8.959999999999999,3,214,217,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
241,2011-01-11,winter,2011,January,9,no,tuesday,yes,2,7.38,9.85,51.0,16.42,3,127,130,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
242,2011-01-11,winter,2011,January,10,no,tuesday,yes,2,8.200000000000001,10.605,51.0,16.42,3,51,54,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
243,2011-01-11,winter,2011,January,11,no,tuesday,yes,2,8.200000000000001,10.605,47.0,13.43,4,31,35,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
244,2011-01-11,winter,2011,January,12,no,tuesday,yes,2,8.200000000000001,11.365,51.0,10.45,2,55,57,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
245,2011-01-11,winter,2011,January,13,no,tuesday,yes,2,8.200000000000001,11.365,59.0,8.959999999999999,6,46,52,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
246,2011-01-11,winter,2011,January,14,no,tuesday,yes,2,8.200000000000001,11.365,59.0,8.959999999999999,3,60,63,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
247,2011-01-11,winter,2011,January,15,no,tuesday,yes,2,6.5600000000000005,9.85,80.0,8.959999999999999,2,45,47,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
248,2011-01-11,winter,2011,January,16,no,tuesday,yes,2,6.5600000000000005,7.575,86.0,22.39,4,72,76,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
249,2011-01-11,winter,2011,January,17,no,tuesday,yes,2,6.5600000000000005,7.575,86.0,22.39,6,130,136,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
250,2011-01-11,winter,2011,January,18,no,tuesday,yes,3,6.5600000000000005,9.09,93.0,10.45,1,94,95,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
251,2011-01-11,winter,2011,January,19,no,tuesday,yes,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
252,2011-01-11,winter,2011,January,20,no,tuesday,yes,3,6.5600000000000005,7.575,93.0,19.400000000000002,0,32,32,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
253,2011-01-11,winter,2011,January,21,no,tuesday,yes,3,6.5600000000000005,9.85,86.0,8.959999999999999,0,20,20,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
254,2011-01-11,winter,2011,January,22,no,tuesday,yes,3,6.5600000000000005,9.09,93.0,10.45,1,28,29,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
255,2011-01-11,winter,2011,January,23,no,tuesday,yes,3,6.5600000000000005,9.85,93.0,8.959999999999999,1,18,19,2,6.9327309999999995,9.5732,68.6364,12.2132,43,1220,1263
256,2011-01-12,winter,2011,January,0,no,wednesday,yes,2,6.5600000000000005,9.85,86.0,8.959999999999999,0,7,7,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
257,2011-01-12,winter,2011,January,1,no,wednesday,yes,2,6.5600000000000005,9.09,86.0,10.45,0,6,6,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
258,2011-01-12,winter,2011,January,2,no,wednesday,yes,1,5.74,7.575,86.0,13.43,0,1,1,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
259,2011-01-12,winter,2011,January,5,no,wednesday,yes,1,5.74,7.575,86.0,16.42,0,5,5,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
260,2011-01-12,winter,2011,January,6,no,wednesday,yes,1,4.92,7.575,93.0,13.43,0,16,16,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
261,2011-01-12,winter,2011,January,7,no,wednesday,yes,1,5.74,7.575,69.0,13.43,0,54,54,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
262,2011-01-12,winter,2011,January,8,no,wednesday,yes,1,6.5600000000000005,8.334999999999999,59.0,16.42,3,125,128,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
263,2011-01-12,winter,2011,January,9,no,wednesday,yes,1,6.5600000000000005,6.819999999999999,59.0,32.84,3,78,81,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
264,2011-01-12,winter,2011,January,10,no,wednesday,yes,1,7.38,9.09,55.00000000000001,22.39,0,39,39,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
265,2011-01-12,winter,2011,January,11,no,wednesday,yes,1,8.200000000000001,9.09,51.0,38.81,3,32,35,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
266,2011-01-12,winter,2011,January,12,no,wednesday,yes,1,8.200000000000001,7.575,47.0,58.209999999999994,3,52,55,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
267,2011-01-12,winter,2011,January,13,no,wednesday,yes,1,9.02,9.85,44.0,35.82,0,49,49,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
268,2011-01-12,winter,2011,January,14,no,wednesday,yes,1,8.200000000000001,9.09,47.0,32.84,0,44,44,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
269,2011-01-12,winter,2011,January,15,no,wednesday,yes,1,8.200000000000001,8.334999999999999,47.0,41.79,1,48,49,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
270,2011-01-12,winter,2011,January,16,no,wednesday,yes,1,9.02,9.85,44.0,32.84,5,63,68,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
271,2011-01-12,winter,2011,January,17,no,wednesday,yes,1,8.200000000000001,9.09,47.0,35.82,0,139,139,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
272,2011-01-12,winter,2011,January,18,no,wednesday,yes,1,8.200000000000001,7.575,47.0,52.239999999999995,2,135,137,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
273,2011-01-12,winter,2011,January,19,no,wednesday,yes,1,7.38,7.575,47.0,41.79,1,82,83,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
274,2011-01-12,winter,2011,January,20,no,wednesday,yes,1,6.5600000000000005,6.819999999999999,50.0,32.84,2,54,56,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
275,2011-01-12,winter,2011,January,21,no,wednesday,yes,1,6.5600000000000005,6.819999999999999,55.00000000000001,32.84,0,57,57,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
276,2011-01-12,winter,2011,January,22,no,wednesday,yes,1,6.5600000000000005,6.0600000000000005,55.00000000000001,44.78,1,32,33,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
277,2011-01-12,winter,2011,January,23,no,wednesday,yes,1,5.74,5.305,59.0,41.79,1,19,20,1,7.0818069999999995,8.02365,59.954499999999996,30.462699999999998,25,1137,1162
278,2011-01-13,winter,2011,January,0,no,thursday,yes,1,5.74,6.0600000000000005,59.0,28.360000000000003,1,6,7,1,6.765000000000001,7.544149999999999,47.0417,30.099999999999998,38,1368,1406
279,2011-01-13,winter,2011,January,1,no,thursday,yes,1,5.74,6.0600000000000005,50.0,28.360000000000003,0,2,2,1,6.765000000000001,7.544149999999999,47.0417,30.099999999999998,38,1368,1406
280,2011-01-13,winter,2011,January,2,no,thursday,yes,1,5.74,6.0600000000000005,50.0,35.82,0,2,2,1,6.765000000000001,7.544149999999999,47.0417,30.099999999999998,38,1368,1406
281,2011-01-13,winter,2011,January,3,no,thursday,yes,1,5.74,6.0600000000000005,50.0,32.84,0,3,3,1,6.765000000000001,7.544149999999999,47.0417,30.099999999999998,38,1368,1406
282,2011-01-13,winter,2011,January,4,no,thursday,yes,1,5.74,6.0600000000000005,50.0,25.369999999999997,0,4,4,1,6.765000000000001,7.544149999999999,47.0417,30.099999999999998,38,1368,1406
283,2011-01-13,winter,2011,January,5,no,thursday,yes,1,5.74,6.0600000000000005,50.0,29.849999999999998,0,3,3,1,6.765000000000001,7.544149999999999,47.0417,30.099999999999998,38,1368,1406
